S000004244_C	CDS	""	""	""	""	""	chrXII	644404	644973	-1	""
S000004245	ORF	Uncharacterized	""	YLR255C	""	""	chrXII	645600	645953	-1	Putative protein of unknown function; conserved across S. cerevisiae strains
S000004245_C	CDS	""	""	""	""	""	chrXII	645600	645953	-1	""
S000004246	ORF	Verified	Heme Activator Protein	YLR256W	HAP1	CYP1	chrXII	646415	650923	1	Zinc finger transcription factor; involved in the complex regulation of gene expression in response to levels of heme and oxygen; localizes to the mitochondrion as well as to the nucleus; the S288C sequence differs from other strain backgrounds due to a Ty1 insertion in the carboxy terminus
S000004246_C	CDS	""	""	""	""	""	chrXII	646415	650923	1	""
S000004247	ORF	Verified	""	YLR257W	""	""	chrXII	658826	659791	1	Protein of unknown function; protein abundance increases in response to DNA replication stress
S000004247_C	CDS	""	""	""	""	""	chrXII	658826	659791	1	""
S000004248	ORF	Verified	Glycogen SYnthase	YLR258W	GSY2	glycogen (starch) synthase GSY2	chrXII	660716	662833	1	Glycogen synthase; expression induced by glucose limitation, nitrogen starvation, heat shock, and stationary phase; activity regulated by cAMP-dependent, Snf1p and Pho85p kinases as well as by the Gac1p-Glc7p phosphatase; GSY2 has a paralog, GSY1, that arose from the whole genome duplication; relocalizes from cytoplasm to plasma membrane upon DNA replication stress
S000004248_C	CDS	""	""	""	""	""	chrXII	660716	662833	1	""
S000004249	ORF	Verified	Heat Shock Protein	YLR259C	HSP60	MNA2|CPN60|MIF4|chaperone ATPase HSP60	chrXII	663284	665002	-1	Tetradecameric mitochondrial chaperonin; required for ATP-dependent folding of precursor polypeptides and complex assembly; prevents aggregation and mediates protein refolding after heat shock; role in mtDNA transmission; phosphorylated
S000004249_C	CDS	""	""	""	""	""	chrXII	663284	665002	-1	""
S000004250	ORF	Verified	Long-Chain Base	YLR260W	LCB5	sphinganine kinase LCB5	chrXII	665844	667907	1	Minor sphingoid long-chain base kinase; possibly involved in synthesis of long-chain base phosphates, which function as signaling molecules; LCB5 has a paralog, LCB4, that arose from the whole genome duplication
S000004250_C	CDS	""	""	""	""	""	chrXII	665844	667907	1	""
S000004251	ORF	Uncharacterized	Vacuolar Protein Sorting	YLR261C	VPS63	""	chrXII	668237	668563	-1	Putative protein of unknown function; not conserved in closely related Saccharomyces species; 98% of ORF overlaps the verified gene YPT6; deletion causes a vacuolar protein sorting defect; decreased levels of protein in enolase deficient mutant
S000004251_C	CDS	""	""	""	""	""	chrXII	668237	668563	-1	""
S000004252	ORF	Verified	Yeast Protein Two	YLR262C	YPT6	Rab family GTPase YPT6	chrXII	668244	668891	-1	Rab family GTPase; required for endosome-to-Golgi, intra-Golgi retrograde, and retrograde Golgi-to-ER transport; temporarily at the Golgi, dissociating into the cytosol on arrival of the late Golgi GTPase Ypt32p; Golgi-localized form is GTP bound, while cytosolic form is GDP-bound; required for delivery of Atg9p to the phagophore assembly site during autophagy under heat stress, with Ypt6p for starvation induced autophagy and for the CVT pathway; homolog of mammalian Rab6
S000004252_C	CDS	""	""	""	""	""	chrXII	668244	668891	-1	""
S000004253	ORF	Verified	REDuctional division	YLR263W	RED1	""	chrXII	670340	672823	1	Protein component of the synaptonemal complex axial elements; involved in chromosome segregation during the first meiotic division; critical for coupling checkpoint signaling to SC formation; promotes interhomolog recombination by phosphorylating Hop1p; also interacts with Mec3p and Ddc1p
S000004253_C	CDS	""	""	""	""	""	chrXII	670340	672823	1	""
S000004254	ORF	Verified	Ribosomal Protein of the Small subunit	YLR264W	RPS28B	RPS33B|S28e|S28B|S33B|YS27|eS28|ribosomal 40S subunit protein S28B	chrXII	673131	673334	1	Protein component of the small (40S) ribosomal subunit; homologous to mammalian ribosomal protein S28, no bacterial homolog; has an extraribosomal function in autoregulation, in which Rps28Bp binds to a decapping complex via Edc3p, which then binds to RPS28B mRNA leading to its decapping and degradation; RPS28B has a paralog, RPS28A, that arose from the whole genome duplication
S000004254_C	CDS	""	""	""	""	""	chrXII	673131	673334	1	""
S000004255	ORF	Verified	Nonhomologous End-Joining defective	YLR265C	NEJ1	LIF2	chrXII	674427	675455	-1	DNA end-binding protein required for nonhomologous end joining (NHEJ); subunit of the DNA ligase IV complex involved in initial end binding, intermolecular ligation, and DNA ligase reactivation after completion of repair; phosphorylation by Tpk1p is required for DNA damage induced NHEJ and for nuclear targeting of Nej1p and Lif1p; human homolog NHEJ1 is phosphorylated by human Tpk1p homolog PRKACB, regulating NHEJ; transcriptionally repressed by MAT heterozygosity
S000004255_C	CDS	""	""	""	""	""	chrXII	674427	675455	-1	""
S000004256	ORF	Verified	Pleiotropic Drug Resistance	YLR266C	PDR8	""	chrXII	675619	677724	-1	Transcription factor; targets include ATP-binding cassette (ABC) transporters, major facilitator superfamily transporters, and other genes involved in the pleiotropic drug resistance (PDR) phenomenon; PDR8 has a paralog, YRR1, that arose from the whole genome duplication
S000004256_C	CDS	""	""	""	""	""	chrXII	675619	677724	-1	""
S000004257	ORF	Uncharacterized	Bypass Of Pam1	YLR267W	BOP2	""	chrXII	678212	679924	1	Protein of unknown function
S000004257_C	CDS	""	""	""	""	""	chrXII	678212	679924	1	""
S000004258	ORF	Verified	SECretory	YLR268W	SEC22	SLY2|TSL26|TS26|SNAP receptor SEC22	chrXII	680200	680844	1	R-SNARE protein; assembles into SNARE complex with Bet1p, Bos1p and Sed5p; cycles between the ER and Golgi complex; involved in anterograde and retrograde transport between the ER and Golgi; synaptobrevin homolog
S000004258_C	CDS	""	""	""	""	""	chrXII	680200	680844	1	""
S000004259	ORF	Dubious	""	YLR269C	""	""	chrXII	680866	681216	-1	Dubious open reading frame; unlikely to encode a functional protein, based on available experimental and comparative sequence data
S000004259_C	CDS	""	""	""	""	""	chrXII	680866	681216	-1	""
S000004260	ORF	Verified	DeCapping Scavenger	YLR270W	DCS1	DcpS|5'-(N(7)-methyl 5'-triphosphoguanosine)-(mRNA) diphosphatase	chrXII	681186	682238	1	Non-essential hydrolase involved in mRNA decapping; activates Xrn1p; may function in a feedback mechanism to regulate deadenylation, contains pyrophosphatase activity and a HIT (histidine triad) motif; acts as inhibitor of neutral trehalase Nth1p; required for growth on glycerol medium; protein abundance increases in response to DNA replication stress; DCS1 has a paralog, DCS2, that arose from the whole genome duplication
S000004260_C	CDS	""	""	""	""	""	chrXII	681186	682238	1	""
S000004261	ORF	Uncharacterized	Cytoplasmic and Mitochondrial G-patch protein 1	YLR271W	CMG1	""	chrXII	682737	683561	1	Putative protein of unknown function; green fluorescent protein (GFP)-fusion protein localizes to the cytoplasm and the nucleus and is induced in response to the DNA-damaging agent MMS
S000004261_C	CDS	""	""	""	""	""	chrXII	682737	683561	1	""
S000004262	ORF	Verified	Yeast Condensin Subunit	YLR272C	YCS4	LOC7|condensin subunit YCS4	chrXII	683672	687202	-1	Subunit of the condensin complex; required for establishment and maintenance of chromosome condensation, chromosome segregation, chromatin binding of condensin, tRNA gene clustering at the nucleolus, and silencing at the mating type locus; required for replication slow zone (RSZ) breakage following Mec1p inactivation
S000004262_C	CDS	""	""	""	""	""	chrXII	683672	687202	-1	""
S000004263	ORF	Verified	Protein Interacting with Gsy2p	YLR273C	PIG1	protein phosphatase regulator PIG1	chrXII	689083	691029	-1	Putative targeting subunit for type-1 protein phosphatase Glc7p; tethers Glc7p to Gsy2p glycogen synthase; PIG1 has a paralog, GAC1, that arose from the whole genome duplication
S000004263_C	CDS	""	""	""	""	""	chrXII	689083	691029	-1	""
S000004264	ORF	Verified	MiniChromosome Maintenance	YLR274W	MCM5	CDC46|BOB1|MCM DNA helicase complex subunit MCM5	chrXII	691555	693882	1	Component of the Mcm2-7 hexameric helicase complex; MCM complex is important for priming origins of DNA replication in G1 and becomes an active ATP-dependent helicase that promotes DNA melting and elongation when activated by Cdc7p-Dbf4p in S-phase
S000004264_C	CDS	""	""	""	""	""	chrXII	691555	693882	1	""
S000004265	ORF	Verified	""	YLR275W	SMD2	Sm D2|mRNA splicing protein SMD2	chrXII	694378	694800	1	Core Sm protein Sm D2; part of heteroheptameric complex (with Smb1p, Smd1p, Smd3p, Sme1p, Smx3p, and Smx2p) that is part of the spliceosomal U1, U2, U4, and U5 snRNPs; homolog of human Sm D2
S000004265_C	CDS	""	""	""	""	""	chrXII	694378	694382	1	""
S000004265_C	CDS	""	""	""	""	""	chrXII	694473	694800	1	""
S000004265_C	intron	""	""	""	""	""	chrXII	694383	694472	1	""
S000004266	ORF	Verified	Dead Box Protein	YLR276C	DBP9	ATP-dependent DNA/RNA helicase	chrXII	695046	696830	-1	DEAD-box protein required for 27S rRNA processing; exhibits DNA, RNA and DNA/RNA helicase activities; ATPase activity shows preference for DNA over RNA; DNA helicase activity abolished by mutation in RNA-binding domain
S000004266_C	CDS	""	""	""	""	""	chrXII	695046	696830	-1	""
S000004267	ORF	Verified	Yeast Seventy-three Homolog	YLR277C	YSH1	BRR5|cleavage polyadenylation factor subunit YSH1	chrXII	697156	699495	-1	Endoribonuclease; subunit of the mRNA cleavage and polyadenylation specificity complex; required for 3' processing, splicing, and transcriptional termination of mRNAs and snoRNAs; protein abundance increases in response to DNA replication stress; YSH1 has a paralog, SYC1, that arose from the whole genome duplication
S000004267_C	CDS	""	""	""	""	""	chrXII	697156	699495	-1	""
S000004268	ORF	Uncharacterized	""	YLR278C	""	""	chrXII	699999	704024	-1	Zinc-cluster protein; GFP-fusion protein localizes to the nucleus; mutant shows moderate growth defect on caffeine; has a prion-domain like fragment that increases frequency of [URE3]; associates with rDNA chromatin in vivo; YLR278C is not an essential gene
S000004268_C	CDS	""	""	""	""	""	chrXII	699999	704024	-1	""
S000004269	ORF	Dubious	""	YLR279W	""	""	chrXII	704309	704698	1	Dubious open reading frame; unlikely to encode a functional protein, based on available experimental and comparative sequence data
S000004269_C	CDS	""	""	""	""	""	chrXII	704309	704698	1	""
S000004270	ORF	Dubious	""	YLR280C	""	""	chrXII	704483	704833	-1	Dubious open reading frame; unlikely to encode a functional protein, based on available experimental and comparative sequence data
S000004270_C	CDS	""	""	""	""	""	chrXII	704483	704833	-1	""
S000004271	ORF	Verified	mitochondrial protein Related to Spastic paraplegia with Optic atrophy and neuropathy SPG55	YLR281C	RSO55	PTH3	chrXII	704493	704960	-1	Stalled-ribosome rescue factor srRF2; mitochondrial protein required for respiratory growth in presence of bacteriostatic ribosome-binding antibiotics; not an essential gene
S000004271_C	CDS	""	""	""	""	""	chrXII	704493	704960	-1	""
S000004272	ORF	Dubious	""	YLR282C	""	""	chrXII	705071	705412	-1	Dubious open reading frame; unlikely to encode a functional protein, based on available experimental and comparative sequence data; deletion mutation confers an increase in Ty1 transposition
S000004272_C	CDS	""	""	""	""	""	chrXII	705071	705412	-1	""
S000004273	ORF	Uncharacterized	Proline UTilization	YLR283W	PUT7	""	chrXII	705186	706130	1	Regulator of mitochondrial proline metabolism; tethered with Fmp32p to inner mitochondrial membrane in large hetero-oligomeric complex, abundance of which is regulated by proline; involved in mitochondrial proline homeostasis and cellular redox balance; null exhibits pronounced defect in proline utilization, and can be functionally complemented by expression of human homolog MCUR1
S000004273_C	CDS	""	""	""	""	""	chrXII	705186	706130	1	""
S000004274	ORF	Verified	Enoyl-CoA Isomerase	YLR284C	ECI1	dodecenoyl-CoA isomerase	chrXII	706198	707040	-1	Peroxisomal delta3,delta2-enoyl-CoA isomerase; hexameric protein that converts 3-hexenoyl-CoA to trans-2-hexenoyl-CoA, essential for the beta-oxidation of unsaturated fatty acids, oleate-induced; ECI1 has a paralog, DCI1, that arose from the whole genome duplication
S000004274_C	CDS	""	""	""	""	""	chrXII	706198	707040	-1	""
S000004275	ORF	Verified	Nicotinamide N-methylTransferase	YLR285W	NNT1	S-adenosylmethionine-dependent methyltransferase|EFM7	chrXII	707360	708145	1	S-adenosylmethionine-dependent methyltransferase; novel N-terminal protein methyltransferase that trimethylates the N-terminal glycine residue (G2) and also dimethylates lysine (K3) on elongation factor eEF1A (Tef1p/Tef2p); has a role in rDNA silencing and in lifespan determination
S000004275_C	CDS	""	""	""	""	""	chrXII	707360	708145	1	""
S000004276	ORF	Verified	ChiTinaSe	YLR286C	CTS1	SCW2|chitinase	chrXII	708448	710136	-1	Endochitinase; required for cell separation after mitosis; transcriptional activation during the G1 phase of the cell cycle is mediated by transcription factor Ace2p
S000004276_C	CDS	""	""	""	""	""	chrXII	708448	710136	-1	""
S000004277	ORF	Uncharacterized	""	YLR287C	""	""	chrXII	710991	712058	-1	Putative protein of unknown function; green fluorescent protein (GFP)-fusion protein localizes to the cytoplasm; YLR287C is not an essential gene
S000004277_C	CDS	""	""	""	""	""	chrXII	710991	712058	-1	""
S000004278	ORF	Verified	Ribosomal Protein of the Small subunit	YLR287C-A	RPS30A	S30A|eS30|S30e|ribosomal 40S subunit protein S30A	chrXII	712537	713158	-1	Protein component of the small (40S) ribosomal subunit; homologous to mammalian ribosomal protein S30, no bacterial homolog; RPS30A has a paralog, RPS30B, that arose from the whole genome duplication
S000004278_C	CDS	""	""	""	""	""	chrXII	712537	712725	-1	""
S000004278_C	CDS	""	""	""	""	""	chrXII	713156	713158	-1	""
S000004278_C	intron	""	""	""	""	""	chrXII	712726	713155	-1	""
S000004279	ORF	Verified	Mitosis Entry Checkpoint	YLR288C	MEC3	PIP3|PSO9	chrXII	713480	714904	-1	DNA damage and meiotic pachytene checkpoint protein; subunit of a heterotrimeric complex (Rad17p-Mec3p-Ddc1p) that forms a sliding clamp, loaded onto partial duplex DNA by a clamp loader complex; homolog of human and S. pombe Hus1
S000004279_C	CDS	""	""	""	""	""	chrXII	713480	714904	-1	""
S000004280	ORF	Verified	Gtpase of Unknown Function	YLR289W	GUF1	GTPase GUF1	chrXII	715089	717026	1	Mitochondrial matrix GTPase; associates with mitochondrial ribosomes; important for translation under temperature and nutrient stress; may have a role in translational fidelity; similar to bacterial LepA elongation factor
S000004280_C	CDS	""	""	""	""	""	chrXII	715089	717026	1	""
S000004281	ORF	Verified	COenzyme Q	YLR290C	COQ11	MRX2|ubiquinone biosynthesis protein COQ11	chrXII	717145	717978	-1	Putative oxidoreductase, subunit of Coenzyme Q biosynthetic complexes; required for synthesis of wild-type levels of Coenzyme Q (ubiquinone); member of the short-chain dehydrogenase/reductase (SDR) superfamily; orthologous gene in some other fungi is fused to the COQ10 ortholog
S000004281_C	CDS	""	""	""	""	""	chrXII	717145	717978	-1	""
S000004282	ORF	Verified	General Control Derepressed	YLR291C	GCD7	translation initiation factor eIF2B subunit beta	chrXII	718317	719462	-1	Beta subunit of translation initiation factor eIF2B; the guanine-nucleotide exchange factor for eIF2; activity subsequently regulated by phosphorylated eIF2; first identified as negative regulator of GCN4 expression; mutations in human ortholog EIF2B2 cause fatal brain disease childhood ataxia with central nervous system hypomyelination (CACH); human ortholog can complement yeast mutant, allows growth down-regulation of yeast gene
S000004282_C	CDS	""	""	""	""	""	chrXII	718317	719462	-1	""
S000004283	ORF	Verified	SECretory	YLR292C	SEC72	SEC67|SIM2|Sec63 complex subunit SEC72	chrXII	719789	720370	-1	Non-essential subunit of Sec63 complex; with Sec61 complex, Kar2p/BiP and Lhs1p forms a channel competent for SRP-dependent and post-translational SRP-independent protein targeting and translocation into the ER; other members are Sec63p, Sec62p, and Sec66p
S000004283_C	CDS	""	""	""	""	""	chrXII	719789	720370	-1	""
S000004284	ORF	Verified	Genetic Suppressor of Prp20-1	YLR293C	GSP1	CNR1|CST17|Ran GTPase GSP1	chrXII	720771	721430	-1	Ran GTPase; GTP binding protein (mammalian Ranp homolog) involved in the maintenance of nuclear organization, RNA processing and transport; regulated by Srm1p, Rna1p, Yrb1p, Yrb2p, Yrp4p, Yrb30p, Cse1p and Kap95p; GSP1 has a paralog, GSP2, that arose from the whole genome duplication
S000004284_C	CDS	""	""	""	""	""	chrXII	720771	721430	-1	""
S000004285	ORF	Dubious	""	YLR294C	""	""	chrXII	721701	722030	-1	Dubious open reading frame; unlikely to encode a functional protein, based on available experimental and comparative sequence data; partially overlaps the verified gene ATP14
S000004285_C	CDS	""	""	""	""	""	chrXII	721701	722030	-1	""
S000004286	ORF	Verified	ATP synthase	YLR295C	ATP14	F1F0 ATP synthase subunit h	chrXII	721999	722373	-1	Subunit h of the F0 sector of mitochondrial F1F0 ATP synthase; F1F0 ATP synthase is a large, evolutionarily conserved enzyme complex required for ATP synthesis; protein abundance increases in response to DNA replication stress
S000004286_C	CDS	""	""	""	""	""	chrXII	721999	722373	-1	""
S000004287	ORF	Uncharacterized	""	YLR296W	""	""	chrXII	722978	723304	1	Putative protein of unknown function; conserved across S. cerevisiae strains
S000004287_C	CDS	""	""	""	""	""	chrXII	722978	723304	1	""
S000004288	ORF	Verified	""	YLR297W	""	""	chrXII	724044	724433	1	Protein of unknown function; green fluorescent protein (GFP)-fusion protein localizes to the vacuole; not an essential gene; induced by treatment with 8-methoxypsoralen and UVA irradiation; relocalizes from nucleus to vacuole upon DNA replication stress; YLR297W has a paralog, YOR186W, that arose from the whole genome duplication
S000004288_C	CDS	""	""	""	""	""	chrXII	724044	724433	1	""
S000004289	ORF	Verified	Yeast Homolog of human U1C	YLR298C	YHC1	U1-C|U1C	chrXII	724721	725416	-1	Component of the U1 snRNP complex required for pre-mRNA splicing; putative ortholog of human U1C protein, which is involved in formation of a complex between U1 snRNP and the pre-mRNA 5' splice site
S000004289_C	CDS	""	""	""	""	""	chrXII	724721	725416	-1	""
S000004290	ORF	Verified	ExtraCellular Mutant	YLR299W	ECM38	CIS2|gamma-glutamyltransferase	chrXII	726069	728051	1	Gamma-glutamyltranspeptidase; major glutathione-degrading enzyme; involved in detoxification of electrophilic xenobiotics; expression induced mainly by nitrogen starvation
S000004290_C	CDS	""	""	""	""	""	chrXII	726069	728051	1	""
S000004291	ORF	Verified	EXo-1,3-beta-Glucanase	YLR300W	EXG1	BGL1|glucan 1,3-beta-glucosidase|SCW6	chrXII	728955	730301	1	Major exo-1,3-beta-glucanase of the cell wall; involved in cell wall beta-glucan assembly; exists as three differentially glycosylated isoenzymes; EXG1 has a paralog, SPR1, that arose from the whole genome duplication
S000004291_C	CDS	""	""	""	""	""	chrXII	728955	730301	1	""
S000004292	ORF	Verified	HRr25 Interacting	YLR301W	HRI1	""	chrXII	730825	731559	1	Protein of unknown function that interacts with Sec72p and Hrr25p
S000004292_C	CDS	""	""	""	""	""	chrXII	730825	731559	1	""
S000004293	ORF	Uncharacterized	""	YLR302C	""	""	chrXII	732191	732553	-1	Putative protein of unknown function; conserved among S. cerevisiae strains
S000004293_C	CDS	""	""	""	""	""	chrXII	732191	732553	-1	""
S000004294	ORF	Verified	METhionine requiring	YLR303W	MET17	MET15|MET25|bifunctional cysteine synthase/O-acetylhomoserine aminocarboxypropyltransferase MET17	chrXII	732542	733876	1	O-acetyl homoserine-O-acetyl serine sulfhydrylase; involved in methionine and cysteine biosynthesis; long considered essential for inorganic sulfur assimilation, but inefficient homocysteine synthase Hsu1p enables met17 null cells to assimilate enough inorganic sulfur for survival and proliferation; growth failure of met17 null can be explained by toxic accumulation of H2S gas due to a metabolic bottleneck
S000004294_C	CDS	""	""	""	""	""	chrXII	732542	733876	1	""
S000004295	ORF	Verified	ACOnitase	YLR304C	ACO1	GLU1|aconitate hydratase ACO1	chrXII	735212	737548	-1	Aconitase; required for the tricarboxylic acid (TCA) cycle and also independently required for mitochondrial genome maintenance; component of the mitochondrial nucleoid; mutation leads to glutamate auxotrophy; mutation in human homolog ACO2 is associated with dominant optic nerve atrophy; human homolog ACO2 can complement yeast null mutant 
S000004295_C	CDS	""	""	""	""	""	chrXII	735212	737548	-1	""
S000004296	ORF	Verified	STaurosporine and Temperature sensitive	YLR305C	STT4	1-phosphatidylinositol 4-kinase STT4	chrXII	738161	743863	-1	Phosphatidylinositol-4-kinase; functions in Pkc1p protein kinase pathway; required for normal vacuole morphology, cell wall integrity, and actin cytoskeleton organization; required for autophagosome-vacuole fusion during autophagy and for lipophagy in stationary phase cells and during nitrogen starvation; localizes to plasma membrane and mitochondria in HTP studies 
S000004296_C	CDS	""	""	""	""	""	chrXII	738161	743863	-1	""
S000004297	ORF	Verified	UBiquitin-Conjugating	YLR306W	UBC12	NEDD8-conjugating protein UBC12	chrXII	744151	744851	1	Enzyme that mediates the conjugation of Rub1p; a ubiquitin-like protein, to other proteins; related to E2 ubiquitin-conjugating enzymes
S000004297_C	CDS	""	""	""	""	""	chrXII	744151	744153	1	""
S000004297_C	CDS	""	""	""	""	""	chrXII	744288	744851	1	""
S000004297_C	intron	""	""	""	""	""	chrXII	744154	744287	1	""
S000004298	ORF	Verified	Chitin DeAcetylase	YLR307W	CDA1	chitin deacetylase CDA1	chrXII	745620	746525	1	Chitin deacetylase; together with Cda2p involved in the biosynthesis ascospore wall component, chitosan; required for proper rigidity of the ascospore wall
S000004298_C	CDS	""	""	""	""	""	chrXII	745620	746525	1	""
S000004299	ORF	Verified	Chitin DeAcetylase	YLR308W	CDA2	chitin deacetylase CDA2	chrXII	747937	748875	1	Chitin deacetylase; together with Cda1p involved in the biosynthesis ascospore wall component, chitosan; required for proper rigidity of the ascospore wall
S000004299_C	CDS	""	""	""	""	""	chrXII	747937	748875	1	""
S000004300	ORF	Verified	shares with Integrins and Myosins significant Homology	YLR309C	IMH1	SYS3	chrXII	749034	751769	-1	Protein involved in vesicular transport; mediates transport between an endosomal compartment and the Golgi, contains a Golgi-localization (GRIP) domain that interacts with activated Arl1p-GTP to localize Imh1p to the Golgi
S000004300_C	CDS	""	""	""	""	""	chrXII	749034	751769	-1	""
S000004301	ORF	Verified	Cell Division Cycle	YLR310C	CDC25	CTN1|CDC25'|Ras family guanine nucleotide exchange factor CDC25	chrXII	752224	756993	-1	Membrane bound guanine nucleotide exchange factor; also known as a GEF or GDP-release factor; indirectly regulates adenylate cyclase through activation of Ras1p and Ras2p by stimulating the exchange of GDP for GTP; required for progression through G1; thermosensitivity of the cdc25-5 mutant is functionally complemented by human RASGRF1 or by a fragment of human SOS1 comprising the CDC25-related catalytic domain
S000004301_C	CDS	""	""	""	""	""	chrXII	752224	756993	-1	""
S000004302	ORF	Dubious	""	YLR311C	""	""	chrXII	757265	757612	-1	Dubious open reading frame; unlikely to encode a functional protein, based on available experimental and comparative sequence data
S000004302_C	CDS	""	""	""	""	""	chrXII	757265	757612	-1	""
S000004303	ORF	Verified	AuTophaGy related	YLR312C	ATG39	QNQ1	chrXII	757637	758833	-1	Transmembrane receptor with a role in nucleophagy; involved in selective autophagy of the endoplasmic reticulum and nucleus in response to nitrogen starvation or rapamycin treatment; role in nuclear envelope deformation to generate nucleus-derived double-membrane vesicles (NDVs), interacting with Atg8p to target these NDVs to forming autophagosomal membranes; anchored in the outer nuclear membrane, associating with the inner nuclear membrane via amphipathic helices
S000004303_C	CDS	""	""	""	""	""	chrXII	757637	758833	-1	""
S000004304	ORF	Verified	Mitochondrial Ribosomal Protein, Large subunit	YLR312W-A	MRPL15	mL57|YmL15|mitochondrial 54S ribosomal protein YmL15	chrXII	759480	760241	1	Mitochondrial ribosomal protein of the large subunit
S000004304_C	CDS	""	""	""	""	""	chrXII	759480	760241	1	""
S000004305	ORF	Verified	SPa2 Homolog	YLR313C	SPH1	YLR312C-B	chrXII	760750	762342	-1	Protein involved in shmoo formation and bipolar bud site selection; localizes to sites of polarized growth in a cell cycle dependent- and Spa2p-dependent manner, interacts with MAPKKs Mkk1p, Mkk2p, and Ste7p; SPH1 has a paralog, SPA2, that arose from the whole genome duplication
S000004305_C	CDS	""	""	""	""	""	chrXII	760750	762342	-1	""
S000004306	ORF	Verified	Cell Division Cycle	YLR314C	CDC3	septin CDC3	chrXII	762575	764137	-1	Component of the septin ring that is required for cytokinesis; septins are GTP-binding proteins that assemble with other septins into rod-like complexes that can associate with other rods to form filament polymers; septin rings at the mother-bud neck act as scaffolds for recruiting factors needed for cell division and as barriers to prevent diffusion of specific proteins between mother and daughter cells
S000004306_C	CDS	""	""	""	""	""	chrXII	762575	764137	-1	""
S000004307	ORF	Verified	Non-essential Kinetochore Protein	YLR315W	NKP2	""	chrXII	764808	765269	1	Central kinetochore protein and subunit of the Ctf19 complex; mutants have elevated rates of chromosome loss; orthologous to fission yeast kinetochore protein cnl2
S000004307_C	CDS	""	""	""	""	""	chrXII	764808	765269	1	""
S000004308	ORF	Verified	tRNA-specific Adenosine Deaminase	YLR316C	TAD3	""	chrXII	765266	766358	-1	Subunit of tRNA-specific adenosine-34 deaminase; forms a heterodimer with Tad2p that converts adenosine to inosine at the wobble position of several tRNAs; localizes to cytosol, nucleus and peroxisomes
S000004308_C	CDS	""	""	""	""	""	chrXII	765266	766073	-1	""
S000004308_C	CDS	""	""	""	""	""	chrXII	766130	766181	-1	""
S000004308_C	CDS	""	""	""	""	""	chrXII	766250	766358	-1	""
S000004308_C	intron	""	""	""	""	""	chrXII	766074	766129	-1	""
S000004308_C	intron	""	""	""	""	""	chrXII	766182	766249	-1	""
S000004309	ORF	Dubious	""	YLR317W	""	""	chrXII	765655	766089	1	Dubious open reading frame; unlikely to encode a functional protein, based on available experimental and comparative sequence data; may be part of a bicistronic transcript with NKP2/YLR315W; overlaps the verified ORF TAD3/YLR316C
S000004309_C	CDS	""	""	""	""	""	chrXII	765655	766089	1	""
S000004310	ORF	Verified	Ever Shorter Telomeres	YLR318W	EST2	TERT|telomerase reverse transcriptase	chrXII	766542	769196	1	Reverse transcriptase subunit of the telomerase holoenzyme; essential for telomerase core catalytic activity, involved in other aspects of telomerase assembly and function; mutations in human homolog are associated with aplastic anemia
S000004310_C	CDS	""	""	""	""	""	chrXII	766542	769196	1	""
S000004311	ORF	Verified	BUD site selection	YLR319C	BUD6	AIP3	chrXII	769318	771684	-1	Actin- and formin-interacting protein; nucleation-promoting factor (NPF) for Bni1p and Bnr1p during actin cable assembly and organization; enhances Bnr1p-mediated actin nucleation, alleviating Hof1p inhibition through competitive binding; interacts with Bni1p via a C-terminal triple helical coiled-coil domain; role in polarized cell growth; isolated as a bipolar budding mutant; localizes to the presumptive bud site, small bud tips, the bud neck and secretory vesicles; potential Cdc28p substrate
S000004311_C	CDS	""	""	""	""	""	chrXII	769318	771684	-1	""
S000004312	ORF	Verified	Methyl MethaneSulfonate sensitivity	YLR320W	MMS22	SLM2	chrXII	771940	776304	1	Subunit of E3 ubiquitin ligase complex involved in replication repair; stabilizes protein components of replication fork, such as fork-pausing complex and leading strand polymerase, preventing fork collapse and promoting efficient recovery during replication stress; Rtt101p-Mms22p ligase associates with replisome complex during S phase via Ctf4p; required for accurate meiotic chromosome segregation
S000004312_C	CDS	""	""	""	""	""	chrXII	771940	776304	1	""
S000004313	ORF	Verified	Snf Five Homolog	YLR321C	SFH1	""	chrXII	776584	777864	-1	Component of the RSC chromatin remodeling complex; essential gene required for cell cycle progression and maintenance of proper ploidy; phosphorylated in the G1 phase of the cell cycle; Snf5p paralog; hSNF5 tumor suppressor ortholog
S000004313_C	CDS	""	""	""	""	""	chrXII	776584	777864	-1	""
S000004314	ORF	Dubious	Vacuolar Protein Sorting	YLR322W	VPS65	""	chrXII	777628	777942	1	Dubious open reading frame; unlikely to encode a functional protein, based on available experimental and comparative sequence data; not conserved in closely related Saccharomyces species; 75% of ORF overlaps the verified gene SFH1; deletion causes a vacuolar protein sorting defect and blocks anaerobic growth
S000004314_C	CDS	""	""	""	""	""	chrXII	777628	777942	1	""
S000004315	ORF	Verified	Complexed With Cef1p	YLR323C	CWC24	U2-type spliceosomal complex subunit CWC24	chrXII	778173	778952	-1	General splicing factor; required for stable U2 snRNP binding to primary transcripts; essential for the first step of splicing; component of the pre-catalytic spliceosome complex containing Cef1p; similar to S. pombe Cwf24p
S000004315_C	CDS	""	""	""	""	""	chrXII	778173	778952	-1	""
