pyruvate decarboxylation to acetyl CoA	PYRUVDEHYD-PWY	PDA1	YER178W	Pyruvate Dehydrogenase Alpha
pyruvate decarboxylation to acetyl CoA	PYRUVDEHYD-PWY	PDB1	YBR221C	Pyruvate Dehydrogenase Beta subunit
pyruvate fermentation to acetoin III	PWY3O-440	PDC1	YLR044C	Pyruvate DeCarboxylase
pyruvate fermentation to acetoin III	PWY3O-440	PDC5	YLR134W	Pyruvate DeCarboxylase
pyruvate fermentation to acetoin III	PWY3O-440	PDC6	YGR087C	Pyruvate DeCarboxylase
riboflavin, FMN and FAD biosynthesis	YEAST-RIBOSYN-PWY	FAD1	YDL045C	FAD synthetase
riboflavin, FMN and FAD biosynthesis	YEAST-RIBOSYN-PWY	FMN1	YDR236C	FMN biosynthesis
riboflavin, FMN and FAD biosynthesis	YEAST-RIBOSYN-PWY	RIB1	YBL033C	RIBoflavin biosynthesis
riboflavin, FMN and FAD biosynthesis	YEAST-RIBOSYN-PWY	RIB2	YOL066C	RIBoflavin biosynthesis
riboflavin, FMN and FAD biosynthesis	YEAST-RIBOSYN-PWY	RIB3	YDR487C	RIBoflavin biosynthesis
riboflavin, FMN and FAD biosynthesis	YEAST-RIBOSYN-PWY	RIB4	YOL143C	RIBoflavin biosynthesis
riboflavin, FMN and FAD biosynthesis	YEAST-RIBOSYN-PWY	RIB5	YBR256C	RIBoflavin biosynthesis
riboflavin, FMN and FAD biosynthesis	YEAST-RIBOSYN-PWY	RIB7	YBR153W	RIBoflavin biosynthesis
(R,R)-butanediol degradation	PWY3O-246	BDH1	YAL060W	Butanediol DeHydrogenase
S-adenosyl-L-methionine biosynthesis	SAM-PWY	SAM1	YLR180W	S-AdenosylMethionine requiring
S-adenosyl-L-methionine biosynthesis	SAM-PWY	SAM2	YDR502C	S-AdenosylMethionine requiring
salvage pathways of adenine, hypoxanthine and their nucleosides	PWY3O-2220	AAH1	YNL141W	Adenine AminoHydrolase
salvage pathways of adenine, hypoxanthine and their nucleosides	PWY3O-2220	ADO1	YJR105W	ADenOsine kinase
salvage pathways of adenine, hypoxanthine and their nucleosides	PWY3O-2220	AMD1	YML035C	AMP Deaminase
salvage pathways of adenine, hypoxanthine and their nucleosides	PWY3O-2220	APT1	YML022W	Adenine PhosphoribosylTransferase
salvage pathways of adenine, hypoxanthine and their nucleosides	PWY3O-2220	HPT1	YDR399W	Hypoxanthine guanine PhosphoribosylTransferase
salvage pathways of adenine, hypoxanthine and their nucleosides	PWY3O-2220	PNP1	YLR209C	purine nucleoside phosphorylase
salvage pathways of guanine, xanthine and their nucleosides	PWY3O-743	GUD1	YDL238C	GUanine Deaminase
salvage pathways of guanine, xanthine and their nucleosides	PWY3O-743	HPT1	YDR399W	Hypoxanthine guanine PhosphoribosylTransferase
salvage pathways of guanine, xanthine and their nucleosides	PWY3O-743	XPT1	YJR133W	Xanthine Phosphoribosyl Transferase
salvage pathways of purines and their nucleosides	PWY3O-1	AAH1	YNL141W	Adenine AminoHydrolase
salvage pathways of purines and their nucleosides	PWY3O-1	ADO1	YJR105W	ADenOsine kinase
salvage pathways of purines and their nucleosides	PWY3O-1	AMD1	YML035C	AMP Deaminase
salvage pathways of purines and their nucleosides	PWY3O-1	APT1	YML022W	Adenine PhosphoribosylTransferase
salvage pathways of purines and their nucleosides	PWY3O-1	GUD1	YDL238C	GUanine Deaminase
salvage pathways of purines and their nucleosides	PWY3O-1	HPT1	YDR399W	Hypoxanthine guanine PhosphoribosylTransferase
salvage pathways of purines and their nucleosides	PWY3O-1	PNP1	YLR209C	purine nucleoside phosphorylase
salvage pathways of purines and their nucleosides	PWY3O-1	XPT1	YJR133W	Xanthine Phosphoribosyl Transferase
salvage pathways of pyrimidine deoxyribonucleotides	YEAST-SALV-PYRMID-DNTP	CDD1	YLR245C	CytiDine Deaminase
salvage pathways of pyrimidine deoxyribonucleotides	YEAST-SALV-PYRMID-DNTP	URH1	YDR400W	URidine Hydrolase
salvage pathways of pyrimidine deoxyribonucleotides	YEAST-SALV-PYRMID-DNTP	URK1	YNR012W	URidine Kinase
salvage pathways of pyrimidine ribonucleotides	YEAST-RNT-SALV	CDD1	YLR245C	CytiDine Deaminase
salvage pathways of pyrimidine ribonucleotides	YEAST-RNT-SALV	FCY1	YPR062W	FluoroCYtosine resistance
salvage pathways of pyrimidine ribonucleotides	YEAST-RNT-SALV	FUR1	YHR128W	5-FluoroURidine resistant
salvage pathways of pyrimidine ribonucleotides	YEAST-RNT-SALV	URA6	YKL024C	URAcil requiring
salvage pathways of pyrimidine ribonucleotides	YEAST-RNT-SALV	URH1	YDR400W	URidine Hydrolase
salvage pathways of pyrimidine ribonucleotides	YEAST-RNT-SALV	URK1	YNR012W	URidine Kinase
salvage pathways of pyrimidine ribonucleotides	YEAST-RNT-SALV	YNK1	YKL067W	Yeast Nucleoside diphosphate Kinase
serine biosynthesis from glyoxylate	PWY3O-230	SHM1	YBR263W	Serine HydroxyMethyltransferase
serine biosynthesis from glyoxylate	PWY3O-230	SHM2	YLR058C	Serine HydroxyMethyltransferase
siroheme biosynthesis	PWY-5194-1	MET1	YKR069W	METhionine requiring
siroheme biosynthesis	PWY-5194-1	MET8	YBR213W	METhionine requiring
spermidine biosynthesis I	BSUBPOLYAMSYN-PWY	SPE2	YOL052C	SPErmidine auxotroph
spermidine biosynthesis I	BSUBPOLYAMSYN-PWY	SPE3	YPR069C	SPErmidine auxotroph
spermine biosynthesis	ARGSPECAT-PWY	SPE2	YOL052C	SPErmidine auxotroph
spermine biosynthesis	ARGSPECAT-PWY	SPE4	YLR146C	SPErmidine auxotroph
sphingolipid biosynthesis (yeast)	SPHINGOLIPID-SYN-PWY-1	AUR1	YKL004W	AUreobasidin A Resistance
sphingolipid biosynthesis (yeast)	SPHINGOLIPID-SYN-PWY-1	CSG2	YBR036C	Calcium Sensitive Growth
sphingolipid biosynthesis (yeast)	SPHINGOLIPID-SYN-PWY-1	DPL1	YDR294C	Dihydrosphingosine Phosphate Lyase
sphingolipid biosynthesis (yeast)	SPHINGOLIPID-SYN-PWY-1	IPT1	YDR072C	InositolPhosphoTransferase
sphingolipid biosynthesis (yeast)	SPHINGOLIPID-SYN-PWY-1	LAC1	YKL008C	Longevity-Assurance gene Cognate (LAG1 Cognate)
sphingolipid biosynthesis (yeast)	SPHINGOLIPID-SYN-PWY-1	LAG1	YHL003C	Longevity Assurance Gene
sphingolipid biosynthesis (yeast)	SPHINGOLIPID-SYN-PWY-1	LCB1	YMR296C	Long-Chain Base
sphingolipid biosynthesis (yeast)	SPHINGOLIPID-SYN-PWY-1	LCB2	YDR062W	Long-Chain Base
sphingolipid biosynthesis (yeast)	SPHINGOLIPID-SYN-PWY-1	LCB3	YJL134W	Long-Chain Base
sphingolipid biosynthesis (yeast)	SPHINGOLIPID-SYN-PWY-1	LCB4	YOR171C	Long-Chain Base
sphingolipid biosynthesis (yeast)	SPHINGOLIPID-SYN-PWY-1	LCB5	YLR260W	Long-Chain Base
sphingolipid biosynthesis (yeast)	SPHINGOLIPID-SYN-PWY-1	LIP1	YMR298W	Lag1p/Lac1p Interacting Protein
sphingolipid biosynthesis (yeast)	SPHINGOLIPID-SYN-PWY-1	SCS7	YMR272C	Suppressor of Ca2+ Sensitivity
sphingolipid biosynthesis (yeast)	SPHINGOLIPID-SYN-PWY-1	SUR1	YPL057C	SUppressor of Rvs161 and rvs167 mutations
sphingolipid biosynthesis (yeast)	SPHINGOLIPID-SYN-PWY-1	SUR2	YDR297W	SUppressor of Rvs161 and rvs167 mutations
sphingolipid biosynthesis (yeast)	SPHINGOLIPID-SYN-PWY-1	TSC10	YBR265W	Temperature-sensitive Suppressors of Csg2 mutants
sphingolipid biosynthesis (yeast)	SPHINGOLIPID-SYN-PWY-1	YDC1	YPL087W	Yeast DihydroCeramidase
sphingolipid biosynthesis (yeast)	SPHINGOLIPID-SYN-PWY-1	YPC1	YBR183W	Yeast Phyto-Ceramidase
sphingolipid biosynthesis (yeast)	SPHINGOLIPID-SYN-PWY-1	YSR3	YKR053C	Yeast Sphingolipid Resistance
stearate biosynthesis III (fungi)	PWY3O-355	CEM1	YER061C	Condensing Enzyme with Mitochondrial function
stearate biosynthesis III (fungi)	PWY3O-355	FAS1	YKL182W	Fatty Acid Synthetase
stearate biosynthesis III (fungi)	PWY3O-355	FAS2	YPL231W	Fatty Acid Synthetase
stearate biosynthesis III (fungi)	PWY3O-355	OAR1	YKL055C	3-Oxoacyl-[Acyl-carrier-protein] Reductase
stearate biosynthesis III (fungi)	PWY3O-355	TES1	YJR019C	ThioESterase
sucrose degradation	SUCUTIL-PWY-2	SUC2	YIL162W	SUCrose
sulfate activation (for sulfonation)	PWY-5340	MET14	YKL001C	METhionine requiring
sulfate activation (for sulfonation)	PWY-5340	MET3	YJR010W	METhionine requiring
sulfate assimilation pathway	PWY-781	MET10	YFR030W	METhionine requiring
sulfate assimilation pathway	PWY-781	MET14	YKL001C	METhionine requiring
sulfate assimilation pathway	PWY-781	MET16	YPR167C	METhionine requiring
sulfate assimilation pathway	PWY-781	MET3	YJR010W	METhionine requiring
sulfate assimilation pathway	PWY-781	MET5	YJR137C	METhionine requiring
sulfate assimilation pathway	PWY-781	TRX1	YLR043C	ThioRedoXin
sulfate assimilation pathway	PWY-781	TRX2	YGR209C	ThioRedoXin
sulfate assimilation pathway	PWY-781	TRX3	YCR083W	ThioRedoXin
superoxide radicals degradation	DETOX1-PWY	CTA1	YDR256C	CaTalase A
superoxide radicals degradation	DETOX1-PWY	CTT1	YGR088W	CaTalase T
superoxide radicals degradation	DETOX1-PWY	SOD1	YJR104C	SuperOxide Dismutase
superoxide radicals degradation	DETOX1-PWY	SOD2	YHR008C	SuperOxide Dismutase
superpathway of acetoin and butanediol biosynthesis	PWY3O-981	BDH1	YAL060W	Butanediol DeHydrogenase
superpathway of acetoin and butanediol biosynthesis	PWY3O-981	ILV2	YMR108W	IsoLeucine-plus-Valine requiring
superpathway of acetoin and butanediol biosynthesis	PWY3O-981	ILV6	YCL009C	IsoLeucine Valine
superpathway of acetoin and butanediol biosynthesis	PWY3O-981	PDC1	YLR044C	Pyruvate DeCarboxylase
superpathway of acetoin and butanediol biosynthesis	PWY3O-981	PDC5	YLR134W	Pyruvate DeCarboxylase
superpathway of acetoin and butanediol biosynthesis	PWY3O-981	PDC6	YGR087C	Pyruvate DeCarboxylase
superpathway of adenosine nucleotides de novo biosynthesis II	PWY-6126-1	ADE12	YNL220W	ADEnine requiring
superpathway of adenosine nucleotides de novo biosynthesis II	PWY-6126-1	ADE13	YLR359W	ADEnine requiring
superpathway of adenosine nucleotides de novo biosynthesis II	PWY-6126-1	ADK1	YDR226W	ADenylate Kinase
superpathway of adenosine nucleotides de novo biosynthesis II	PWY-6126-1	ADK2	YER170W	ADenylate Kinase
superpathway of adenosine nucleotides de novo biosynthesis II	PWY-6126-1	RNR1	YER070W	RiboNucleotide Reductase
superpathway of adenosine nucleotides de novo biosynthesis II	PWY-6126-1	RNR2	YJL026W	RiboNucleotide Reductase
superpathway of adenosine nucleotides de novo biosynthesis II	PWY-6126-1	RNR3	YIL066C	RiboNucleotide Reductase
superpathway of adenosine nucleotides de novo biosynthesis II	PWY-6126-1	RNR4	YGR180C	RiboNucleotide Reductase
superpathway of adenosine nucleotides de novo biosynthesis II	PWY-6126-1	TRX1	YLR043C	ThioRedoXin
superpathway of adenosine nucleotides de novo biosynthesis II	PWY-6126-1	TRX2	YGR209C	ThioRedoXin
superpathway of adenosine nucleotides de novo biosynthesis II	PWY-6126-1	TRX3	YCR083W	ThioRedoXin
superpathway of adenosine nucleotides de novo biosynthesis II	PWY-6126-1	YNK1	YKL067W	Yeast Nucleoside diphosphate Kinase
superpathway of allantoin degradation in yeast	ALLANTOINDEG-PWY	DAL1	YIR027C	Degradation of Allantoin
superpathway of allantoin degradation in yeast	ALLANTOINDEG-PWY	DAL2	YIR029W	Degradation of Allantoin
superpathway of allantoin degradation in yeast	ALLANTOINDEG-PWY	DAL3	YIR032C	Degradation of Allantoin
superpathway of allantoin degradation in yeast	ALLANTOINDEG-PWY	DUR12	YBR208C	Degradation of URea
superpathway of aromatic amino acid biosynthesis	COMPLETE-ARO-PWY-1	ARO1	YDR127W	AROmatic amino acid requiring
superpathway of aromatic amino acid biosynthesis	COMPLETE-ARO-PWY-1	ARO2	YGL148W	AROmatic amino acid requiring
superpathway of aromatic amino acid biosynthesis	COMPLETE-ARO-PWY-1	ARO3	YDR035W	AROmatic amino acid requiring
superpathway of aromatic amino acid biosynthesis	COMPLETE-ARO-PWY-1	ARO4	YBR249C	AROmatic amino acid requiring
superpathway of aromatic amino acid biosynthesis	COMPLETE-ARO-PWY-1	ARO7	YPR060C	AROmatic amino acid requiring
superpathway of aromatic amino acid biosynthesis	COMPLETE-ARO-PWY-1	ARO8	YGL202W	AROmatic amino acid requiring
superpathway of aromatic amino acid biosynthesis	COMPLETE-ARO-PWY-1	ARO9	YHR137W	AROmatic amino acid requiring
superpathway of aromatic amino acid biosynthesis	COMPLETE-ARO-PWY-1	HIS5	YIL116W	HIStidine requiring
superpathway of aromatic amino acid biosynthesis	COMPLETE-ARO-PWY-1	PHA2	YNL316C	PHenylAlanine requiring
superpathway of aromatic amino acid biosynthesis	COMPLETE-ARO-PWY-1	TRP1	YDR007W	TRyPtophan
superpathway of aromatic amino acid biosynthesis	COMPLETE-ARO-PWY-1	TRP2	YER090W	TRyPtophan
superpathway of aromatic amino acid biosynthesis	COMPLETE-ARO-PWY-1	TRP3	YKL211C	TRyPtophan
superpathway of aromatic amino acid biosynthesis	COMPLETE-ARO-PWY-1	TRP4	YDR354W	TRyPtophan
superpathway of aromatic amino acid biosynthesis	COMPLETE-ARO-PWY-1	TRP5	YGL026C	TRyPtophan
superpathway of aromatic amino acid biosynthesis	COMPLETE-ARO-PWY-1	TYR1	YBR166C	TYRosine
superpathway of branched chain amino acid biosynthesis	BRANCHED-CHAIN-AA-SYN-PWY-1	BAT1	YHR208W	Branched-chain Amino acid Transaminase
superpathway of branched chain amino acid biosynthesis	BRANCHED-CHAIN-AA-SYN-PWY-1	BAT2	YJR148W	Branched-chain Amino acid Transaminase
superpathway of branched chain amino acid biosynthesis	BRANCHED-CHAIN-AA-SYN-PWY-1	ILV1	YER086W	IsoLeucine-plus-Valine requiring
superpathway of branched chain amino acid biosynthesis	BRANCHED-CHAIN-AA-SYN-PWY-1	ILV2	YMR108W	IsoLeucine-plus-Valine requiring
superpathway of branched chain amino acid biosynthesis	BRANCHED-CHAIN-AA-SYN-PWY-1	ILV3	YJR016C	IsoLeucine-plus-Valine requiring
superpathway of branched chain amino acid biosynthesis	BRANCHED-CHAIN-AA-SYN-PWY-1	ILV5	YLR355C	IsoLeucine-plus-Valine requiring
superpathway of branched chain amino acid biosynthesis	BRANCHED-CHAIN-AA-SYN-PWY-1	ILV6	YCL009C	IsoLeucine Valine
superpathway of branched chain amino acid biosynthesis	BRANCHED-CHAIN-AA-SYN-PWY-1	LEU1	YGL009C	LEUcine biosynthesis
superpathway of branched chain amino acid biosynthesis	BRANCHED-CHAIN-AA-SYN-PWY-1	LEU2	YCL018W	LEUcine biosynthesis
superpathway of branched chain amino acid biosynthesis	BRANCHED-CHAIN-AA-SYN-PWY-1	LEU4	YNL104C	LEUcine biosynthesis
superpathway of branched chain amino acid biosynthesis	BRANCHED-CHAIN-AA-SYN-PWY-1	LEU9	YOR108W	LEUcine biosynthesis
superpathway of chorismate metabolism	ALL-CHORISMATE-PWY-1	ABZ1	YNR033W	para-AminoBenZoic acid (PABA) biosynthesis
superpathway of chorismate metabolism	ALL-CHORISMATE-PWY-1	ABZ2	YMR289W	para-AminoBenZoic acid (PABA) biosynthesis
superpathway of chorismate metabolism	ALL-CHORISMATE-PWY-1	ADE3	YGR204W	ADEnine requiring
superpathway of chorismate metabolism	ALL-CHORISMATE-PWY-1	ARO1	YDR127W	AROmatic amino acid requiring
superpathway of chorismate metabolism	ALL-CHORISMATE-PWY-1	ARO2	YGL148W	AROmatic amino acid requiring
superpathway of chorismate metabolism	ALL-CHORISMATE-PWY-1	ARO3	YDR035W	AROmatic amino acid requiring
superpathway of chorismate metabolism	ALL-CHORISMATE-PWY-1	ARO4	YBR249C	AROmatic amino acid requiring
superpathway of chorismate metabolism	ALL-CHORISMATE-PWY-1	ARO7	YPR060C	AROmatic amino acid requiring
superpathway of chorismate metabolism	ALL-CHORISMATE-PWY-1	ARO8	YGL202W	AROmatic amino acid requiring
superpathway of chorismate metabolism	ALL-CHORISMATE-PWY-1	ARO9	YHR137W	AROmatic amino acid requiring
superpathway of chorismate metabolism	ALL-CHORISMATE-PWY-1	CDC21	YOR074C	Cell Division Cycle
superpathway of chorismate metabolism	ALL-CHORISMATE-PWY-1	DFR1	YOR236W	DihydroFolate Reductase
superpathway of chorismate metabolism	ALL-CHORISMATE-PWY-1	FOL1	YNL256W	FOLic acid synthesis
superpathway of chorismate metabolism	ALL-CHORISMATE-PWY-1	FOL2	YGR267C	FOLic acid synthesis
superpathway of chorismate metabolism	ALL-CHORISMATE-PWY-1	FOL3	YMR113W	FOLic acid synthesis
superpathway of chorismate metabolism	ALL-CHORISMATE-PWY-1	GCV1	YDR019C	GlyCine cleaVage
superpathway of chorismate metabolism	ALL-CHORISMATE-PWY-1	GCV2	YMR189W	GlyCine cleaVage
superpathway of chorismate metabolism	ALL-CHORISMATE-PWY-1	GCV3	YAL044C	GlyCine cleaVage
superpathway of chorismate metabolism	ALL-CHORISMATE-PWY-1	HIS5	YIL116W	HIStidine requiring
superpathway of chorismate metabolism	ALL-CHORISMATE-PWY-1	LPD1	YFL018C	LiPoamide Dehydrogenase
superpathway of chorismate metabolism	ALL-CHORISMATE-PWY-1	MET12	YPL023C	METhionine requiring
superpathway of chorismate metabolism	ALL-CHORISMATE-PWY-1	MET13	YGL125W	METhionine requiring
superpathway of chorismate metabolism	ALL-CHORISMATE-PWY-1	MIS1	YBR084W	MItochondrial C1-tetrahydrofolate Synthase
superpathway of chorismate metabolism	ALL-CHORISMATE-PWY-1	MTD1	YKR080W	Methylene Tetrahydrafolate Dehydrogenase
superpathway of chorismate metabolism	ALL-CHORISMATE-PWY-1	PHA2	YNL316C	PHenylAlanine requiring
superpathway of chorismate metabolism	ALL-CHORISMATE-PWY-1	SHM1	YBR263W	Serine HydroxyMethyltransferase
superpathway of chorismate metabolism	ALL-CHORISMATE-PWY-1	SHM2	YLR058C	Serine HydroxyMethyltransferase
superpathway of chorismate metabolism	ALL-CHORISMATE-PWY-1	TRP1	YDR007W	TRyPtophan
superpathway of chorismate metabolism	ALL-CHORISMATE-PWY-1	TRP2	YER090W	TRyPtophan
superpathway of chorismate metabolism	ALL-CHORISMATE-PWY-1	TRP3	YKL211C	TRyPtophan
superpathway of chorismate metabolism	ALL-CHORISMATE-PWY-1	TRP4	YDR354W	TRyPtophan
superpathway of chorismate metabolism	ALL-CHORISMATE-PWY-1	TRP5	YGL026C	TRyPtophan
superpathway of chorismate metabolism	ALL-CHORISMATE-PWY-1	TYR1	YBR166C	TYRosine
superpathway of ergosterol biosynthesis I	ERGOSTEROL-SYN-PWY-1	ERG1	YGR175C	ERGosterol biosynthesis
superpathway of ergosterol biosynthesis I	ERGOSTEROL-SYN-PWY-1	ERG10	YPL028W	ERGosterol biosynthesis
superpathway of ergosterol biosynthesis I	ERGOSTEROL-SYN-PWY-1	ERG11	YHR007C	ERGosterol biosynthesis
superpathway of ergosterol biosynthesis I	ERGOSTEROL-SYN-PWY-1	ERG12	YMR208W	ERGosterol biosynthesis
superpathway of ergosterol biosynthesis I	ERGOSTEROL-SYN-PWY-1	ERG13	YML126C	ERGosterol biosynthesis
superpathway of ergosterol biosynthesis I	ERGOSTEROL-SYN-PWY-1	ERG2	YMR202W	ERGosterol biosynthesis
superpathway of ergosterol biosynthesis I	ERGOSTEROL-SYN-PWY-1	ERG20	YJL167W	ERGosterol biosynthesis
superpathway of ergosterol biosynthesis I	ERGOSTEROL-SYN-PWY-1	ERG24	YNL280C	ERGosterol biosynthesis
superpathway of ergosterol biosynthesis I	ERGOSTEROL-SYN-PWY-1	ERG25	YGR060W	ERGosterol biosynthesis
superpathway of ergosterol biosynthesis I	ERGOSTEROL-SYN-PWY-1	ERG26	YGL001C	ERGosterol biosynthesis
superpathway of ergosterol biosynthesis I	ERGOSTEROL-SYN-PWY-1	ERG27	YLR100W	ERGosterol biosynthesis
superpathway of ergosterol biosynthesis I	ERGOSTEROL-SYN-PWY-1	ERG3	YLR056W	ERGosterol biosynthesis
superpathway of ergosterol biosynthesis I	ERGOSTEROL-SYN-PWY-1	ERG4	YGL012W	ERGosterol biosynthesis
superpathway of ergosterol biosynthesis I	ERGOSTEROL-SYN-PWY-1	ERG5	YMR015C	ERGosterol biosynthesis
superpathway of ergosterol biosynthesis I	ERGOSTEROL-SYN-PWY-1	ERG6	YML008C	ERGosterol biosynthesis
superpathway of ergosterol biosynthesis I	ERGOSTEROL-SYN-PWY-1	ERG7	YHR072W	ERGosterol biosynthesis
superpathway of ergosterol biosynthesis I	ERGOSTEROL-SYN-PWY-1	ERG8	YMR220W	ERGosterol biosynthesis
superpathway of ergosterol biosynthesis I	ERGOSTEROL-SYN-PWY-1	ERG9	YHR190W	ERGosterol biosynthesis
superpathway of ergosterol biosynthesis I	ERGOSTEROL-SYN-PWY-1	HMG1	YML075C	3-Hydroxy-3-MethylGlutaryl-coenzyme a reductase
superpathway of ergosterol biosynthesis I	ERGOSTEROL-SYN-PWY-1	HMG2	YLR450W	3-Hydroxy-3-MethylGlutaryl-coenzyme a reductase
superpathway of ergosterol biosynthesis I	ERGOSTEROL-SYN-PWY-1	IDI1	YPL117C	Isopentenyl Diphosphate Isomerase
superpathway of ergosterol biosynthesis I	ERGOSTEROL-SYN-PWY-1	MVD1	YNR043W	MeValonate pyrophosphate Decarboxylase
superpathway of fatty acid biosynthesis, saturated	PWY3O-6336	ACC1	YNR016C	Acetyl-CoA Carboxylase
superpathway of fatty acid biosynthesis, saturated	PWY3O-6336	CEM1	YER061C	Condensing Enzyme with Mitochondrial function
superpathway of fatty acid biosynthesis, saturated	PWY3O-6336	FAS1	YKL182W	Fatty Acid Synthetase
superpathway of fatty acid biosynthesis, saturated	PWY3O-6336	FAS2	YPL231W	Fatty Acid Synthetase
superpathway of fatty acid biosynthesis, saturated	PWY3O-6336	HFA1	YMR207C	""
superpathway of fatty acid biosynthesis, saturated	PWY3O-6336	MCT1	YOR221C	Malonyl-CoA:ACP Transferase
superpathway of fatty acid biosynthesis, saturated	PWY3O-6336	OAR1	YKL055C	3-Oxoacyl-[Acyl-carrier-protein] Reductase
superpathway of fatty acid biosynthesis, saturated	PWY3O-6336	TES1	YJR019C	ThioESterase
superpathway of fatty acid biosynthesis, saturated and unsaturated	PWY3O-5962	ACC1	YNR016C	Acetyl-CoA Carboxylase
superpathway of fatty acid biosynthesis, saturated and unsaturated	PWY3O-5962	CEM1	YER061C	Condensing Enzyme with Mitochondrial function
superpathway of fatty acid biosynthesis, saturated and unsaturated	PWY3O-5962	FAS1	YKL182W	Fatty Acid Synthetase
superpathway of fatty acid biosynthesis, saturated and unsaturated	PWY3O-5962	FAS2	YPL231W	Fatty Acid Synthetase
superpathway of fatty acid biosynthesis, saturated and unsaturated	PWY3O-5962	HFA1	YMR207C	""
superpathway of fatty acid biosynthesis, saturated and unsaturated	PWY3O-5962	MCT1	YOR221C	Malonyl-CoA:ACP Transferase
superpathway of fatty acid biosynthesis, saturated and unsaturated	PWY3O-5962	OAR1	YKL055C	3-Oxoacyl-[Acyl-carrier-protein] Reductase
superpathway of fatty acid biosynthesis, saturated and unsaturated	PWY3O-5962	OLE1	YGL055W	OLEic acid requiring
superpathway of fatty acid biosynthesis, saturated and unsaturated	PWY3O-5962	TES1	YJR019C	ThioESterase
superpathway of glucose fermentation	GLUCFERMEN-PWY	ADH1	YOL086C	Alcohol DeHydrogenase
superpathway of glucose fermentation	GLUCFERMEN-PWY	ADH2	YMR303C	Alcohol DeHydrogenase
superpathway of glucose fermentation	GLUCFERMEN-PWY	ADH3	YMR083W	Alcohol DeHydrogenase
superpathway of glucose fermentation	GLUCFERMEN-PWY	ADH4	YGL256W	Alcohol DeHydrogenase
superpathway of glucose fermentation	GLUCFERMEN-PWY	ADH5	YBR145W	Alcohol DeHydrogenase
superpathway of glucose fermentation	GLUCFERMEN-PWY	ALD2	YMR170C	ALdehyde Dehydrogenase
superpathway of glucose fermentation	GLUCFERMEN-PWY	ALD4	YOR374W	ALdehyde Dehydrogenase
superpathway of glucose fermentation	GLUCFERMEN-PWY	ALD5	YER073W	ALdehyde Dehydrogenase
superpathway of glucose fermentation	GLUCFERMEN-PWY	ALD6	YPL061W	ALdehyde Dehydrogenase
superpathway of glucose fermentation	GLUCFERMEN-PWY	CDC19	YAL038W	Cell Division Cycle
superpathway of glucose fermentation	GLUCFERMEN-PWY	ENO1	YGR254W	ENOlase
superpathway of glucose fermentation	GLUCFERMEN-PWY	ENO2	YHR174W	ENOlase
superpathway of glucose fermentation	GLUCFERMEN-PWY	FBA1	YKL060C	Fructose-1,6-Bisphosphate Aldolase
superpathway of glucose fermentation	GLUCFERMEN-PWY	FBP1	YLR377C	Fructose-1,6-BisPhosphatase
superpathway of glucose fermentation	GLUCFERMEN-PWY	GLK1	YCL040W	GLucoKinase
superpathway of glucose fermentation	GLUCFERMEN-PWY	GPM1	YKL152C	Glycerate PhosphoMutase
superpathway of glucose fermentation	GLUCFERMEN-PWY	HXK1	YFR053C	HeXoKinase
superpathway of glucose fermentation	GLUCFERMEN-PWY	HXK2	YGL253W	HeXoKinase
superpathway of glucose fermentation	GLUCFERMEN-PWY	PDC1	YLR044C	Pyruvate DeCarboxylase
superpathway of glucose fermentation	GLUCFERMEN-PWY	PDC5	YLR134W	Pyruvate DeCarboxylase
superpathway of glucose fermentation	GLUCFERMEN-PWY	PDC6	YGR087C	Pyruvate DeCarboxylase
superpathway of glucose fermentation	GLUCFERMEN-PWY	PFK1	YGR240C	PhosphoFructoKinase
superpathway of glucose fermentation	GLUCFERMEN-PWY	PFK2	YMR205C	PhosphoFructoKinase
superpathway of glucose fermentation	GLUCFERMEN-PWY	PGI1	YBR196C	PhosphoGlucoIsomerase
superpathway of glucose fermentation	GLUCFERMEN-PWY	PGK1	YCR012W	3-PhosphoGlycerate Kinase
superpathway of glucose fermentation	GLUCFERMEN-PWY	PYK2	YOR347C	PYruvate Kinase
superpathway of glucose fermentation	GLUCFERMEN-PWY	TDH1	YJL052W	Triose-phosphate DeHydrogenase
superpathway of glucose fermentation	GLUCFERMEN-PWY	TDH2	YJR009C	Triose-phosphate DeHydrogenase
superpathway of glucose fermentation	GLUCFERMEN-PWY	TDH3	YGR192C	Triose-phosphate DeHydrogenase
superpathway of glucose fermentation	GLUCFERMEN-PWY	TPI1	YDR050C	Triose-Phosphate Isomerase
superpathway of glutamate biosynthesis	PWY3O-13	GDH1	YOR375C	Glutamate DeHydrogenase
superpathway of glutamate biosynthesis	PWY3O-13	GDH3	YAL062W	Glutamate DeHydrogenase
superpathway of glutamate biosynthesis	PWY3O-13	GLN1	YPR035W	GLutamiNe metabolism
superpathway of glutamate biosynthesis	PWY3O-13	GLT1	YDL171C	GLuTamate synthase
superpathway of glutamate biosynthesis	PWY3O-13	IDP1	YDL066W	Isocitrate Dehydrogenase, NADP-specific
superpathway of glutamate biosynthesis	PWY3O-13	IDP2	YLR174W	Isocitrate Dehydrogenase, NADP-specific
superpathway of glutamate biosynthesis	PWY3O-13	IDP3	YNL009W	Isocitrate Dehydrogenase, NADP-dependent
superpathway of glutathione metabolism (truncated &gamma;-glutamyl cycle)	PWY3O-114	DUG1	YFR044C	Deficient in Utilization of Glutathione
